Num. Data,Num. Parameters (Num Features),repeat_idx,Train MSE,Test MSE
15,20,1,5.043845151165613e-28,187.74245337826812
15,20,2,8.102258880707476e-30,2.2665772296560562
15,20,3,1.806491472956117e-29,33.69654815708983
15,20,4,1.7200568797704516e-27,59.02363715798928
15,20,5,3.380186805861075e-30,0.8167426516104788
15,20,6,2.4432706781419427e-29,96.3161178214371
15,20,7,4.246780117182205e-25,40.46461866596899
15,20,8,4.601894046316637e-30,7.075923413561767
15,20,9,2.7326840227449016e-29,21.7100002231104
15,20,10,3.026178654283236e-26,349.47065332037744
15,20,11,9.94293432622317e-31,1.4088088016632545
15,20,12,3.2149566023420957e-27,73.94577146777982
15,20,13,3.6369774651127065e-30,2.065540273102785
15,20,14,1.0156620047891715e-24,342.8938865832945
15,20,15,5.139716403053253e-29,28.857217052194663
15,20,16,1.9049593919901106e-28,1.8807527575796628
15,20,17,2.4602750186882406e-25,3926.081605651675
15,20,18,1.2557710642607444e-25,5122.4529423970525
15,20,19,6.479341914237164e-30,3.2140693249066787
15,20,20,1.0659482981798921e-29,7.54927001470904
15,20,21,1.5243915263286448e-29,50.32880397438549
15,20,22,1.9673718481399012e-28,31.393059515871418
15,20,23,8.935838338493203e-28,126.45901073291081
15,20,24,9.51173145120783e-30,15.201866993865435
15,20,25,4.9336675780697445e-30,7.659552244562887
15,20,26,8.261777238234589e-29,6.847177014331101
15,20,27,1.3382491132503222e-29,45.909364098740774
15,20,28,1.977288076237562e-30,3.7057263941195133
15,20,29,3.32812121574451e-29,5.944675794212533
15,21,0,2.3248799126005706e-30,1.0068458793266
15,21,1,4.140203349200668e-30,1.4985646218497313
15,21,2,6.617623684244169e-29,37.8663633594634
15,21,3,2.5877308314105404e-30,3.0487061574930787
15,21,4,7.035036900857695e-30,26.974619894608107
15,21,5,1.881051218698966e-27,153.512173656797
15,21,6,1.4158117689123052e-29,1.4183259166220974
15,21,7,9.419154515329596e-27,0.9528570934946828
15,21,8,5.023899963870879e-29,378.03613445478084
15,21,9,6.726869930261016e-26,1.2844327842049232
15,21,10,1.7589343644687414e-30,1.2661654642598401
15,21,11,6.998726701639515e-30,1.5027103345518407
15,21,12,1.061978314587862e-29,19.78712489154131
15,21,13,2.7709340096153956e-25,517.8303027124151
15,21,14,7.343368815798532e-28,9.858771175248991
15,21,15,3.0690031189453123e-26,12.954686566607663
15,21,16,4.966429476057219e-28,30.49121019937261
15,21,17,1.0186865551236128e-27,1182.1534910336504
15,21,18,5.738555430311299e-30,14.894271173913886
15,21,19,1.3004633808608424e-30,0.8227501581228998
15,21,20,8.040131665375063e-26,475.7293503510448
15,21,21,7.748798434877366e-29,6.7109077966605355
15,21,22,3.0383226851526745e-29,57.134912360074715
15,21,23,1.8367722274950696e-30,1.5335466629566188
15,21,24,8.689697558252715e-27,412.87508142711977
15,21,25,3.3447907813898303e-29,10.756230634991546
15,21,26,3.5905497139200115e-29,29.61160519755535
15,21,27,2.0330270567347213e-29,4.215551380889076
15,21,28,4.274242004644518e-30,3.604417486442253
15,21,29,6.323535722480193e-28,180.14669654203695
15,22,0,1.7452109500323078e-29,1.6429357407062095
15,22,1,1.7507473566457728e-30,0.8084075077342213
15,22,2,1.0962167267672006e-27,212.30028241985542
15,22,3,2.3217400818517688e-27,1.8006680535585096
15,22,4,1.0837182118001051e-29,15.964340952937418
15,22,5,5.64178451234897e-29,220.95852883873337
15,22,6,3.1374271882309526e-29,1.2945018583422525
15,22,7,1.9141124382484758e-26,75.3928334384231
15,22,8,8.759488893996101e-30,1.6447984619897682
15,22,9,3.442638294191072e-30,1.297159675645862
15,22,10,1.2839724014832055e-27,28.861448375487917
15,22,11,1.0688654400689908e-30,1.2737762179496044
15,22,12,9.604609756603762e-27,0.648791634392962
15,22,13,1.7264247539174414e-20,7793.942003046225
15,22,14,1.8912632053882656e-30,1.2457693338238742
15,22,15,3.180140719328232e-28,6.329105161498479
15,22,16,1.3076191234147875e-29,1.8808087618060654
15,22,17,2.6357506846905956e-30,2.9290288140159495
15,22,18,6.822855632461532e-26,241.86141824664898
15,22,19,2.6274639063137763e-26,2.005697214978475
15,22,20,8.831934674784171e-29,0.9852445207379665
15,22,21,1.9909476958495297e-27,64.72614730590497
15,22,22,2.4405384255275053e-30,3.409588314787009
15,22,23,1.5815639122857466e-28,3.2138504322464456
15,22,24,5.774143405800334e-30,0.979163818684912
15,22,25,5.248485222592468e-28,7.867125138570559
15,22,26,4.466255576639706e-27,6.873191128642582
15,22,27,1.1358302810259943e-28,13.960636854341242
15,22,28,8.721227085767607e-30,6.877693376517425
15,22,29,1.4866439157162371e-27,83.42426040109584
15,23,0,3.5357074464049594e-27,20.490047521959998
15,23,1,1.178155544646485e-30,1.3687640958777265
15,23,2,2.2057475356352798e-28,4.938604705756983
15,23,3,7.890647970044575e-29,0.6117958011412806
15,23,4,3.507965837904687e-30,3.0705313861639816
15,23,5,6.800001546257862e-29,2.356155426670969
15,23,6,1.9970506853735678e-29,1.207235464615923
15,23,7,2.6562425792988757e-30,1.1129597325530005
15,23,8,6.668278209688145e-29,0.8651430691810129
15,23,9,4.22148436370127e-30,0.5360125146264254
15,23,10,7.939761751533043e-30,4.487096320636372
15,23,11,1.1111356477721382e-27,3.8000852204300384
15,23,12,2.3799486694770828e-30,1.9991017298139877
15,23,13,4.194808037897788e-25,11.916272000426837
15,23,14,2.9682089641440376e-26,4.376351778873705
15,23,15,1.6543122542285689e-25,7.768374499207447
15,23,16,2.281379574923344e-30,0.594745734715998
15,23,17,5.491725059298643e-26,31.48326963628082
15,23,18,1.7343127544536686e-30,2.062554506268173
15,23,19,1.9866248202619296e-25,5.000736733314807
15,23,20,3.4317339356366105e-28,38.89876204154896
15,23,21,1.2548989443768649e-26,17.16074410322203
15,23,22,3.729422102443294e-30,0.478091809609646
15,23,23,3.401140923656008e-30,0.8942751308188785
15,23,24,1.600531497540709e-28,1.0827340892367785
15,23,25,1.4870115372240218e-28,2.768344091285191
15,23,26,1.7346106316184003e-29,3.670649912462561
15,23,27,3.626346331819689e-30,4.80197641147507
15,23,28,3.519726850098412e-30,3.490570709691472
15,23,29,9.085767105641224e-30,2.1891749028606964
15,24,0,7.357771401405145e-30,0.29720851088603656
15,24,1,1.8949096327496386e-30,0.4265182278802813
15,24,2,9.13273360363703e-28,6.51340987363135
15,24,3,2.0217847616726848e-29,0.5594485385970677
15,24,4,1.5966216029629437e-30,0.42250646215771814
15,24,5,3.733992976177973e-30,1.3576915705042678
15,24,6,9.331374531682447e-30,0.48848407755583
15,24,7,2.7264060047075175e-28,0.6189208644659371
15,24,8,5.364459588030281e-30,0.6299931420851594
15,24,9,1.1502167209199075e-29,0.38911005946394156
15,24,10,5.298515746734463e-30,0.6725051293822045
15,24,11,2.6497924088035297e-27,1.917574802417562
15,24,12,4.4046240681341805e-25,1.301466791744615
15,24,13,2.190732472207518e-30,0.504244625691368
15,24,14,1.449162134794287e-29,0.610971173673468
15,24,15,4.7267148499656696e-28,0.6015056438842762
15,24,16,5.88673070244262e-29,0.7983601606130757
15,24,17,5.373498619235939e-30,0.5542353102636173
15,24,18,1.2072858770319902e-29,0.5052050927522493
15,24,19,1.6736177142329528e-29,0.22574653707290998
15,24,20,5.0220775205621705e-28,1.901877296552197
15,24,21,3.4876280176919575e-30,0.30828590864736655
15,24,22,3.9467697164338745e-30,0.29521923098113495
15,24,23,1.5058887321669277e-28,3.004346979248015
15,24,24,3.8980927596099307e-25,1.19428895372815
15,24,25,3.0155851562292386e-29,0.6792570862940974
15,24,26,5.263879822614603e-29,2.013505916638766
15,24,27,2.9800911404424235e-25,214.2963945082852
15,24,28,5.48229568574767e-29,0.807283033810859
15,24,29,8.958912519970918e-31,0.46570462790260264
15,25,0,2.5864124681659425e-28,1.5135246925041892
15,25,1,5.246746749829334e-31,0.5139545821280844
15,25,2,7.282127036165437e-28,0.37924657361178576
15,25,3,4.291990091058694e-29,0.8169053685272206
15,25,4,1.1852750656742366e-30,0.3179079487950534
15,25,5,2.801365252468343e-29,0.4586226242731594
15,25,6,9.655991307762212e-29,2.342494215253619
15,25,7,3.6435513059895486e-30,0.5123344924695331
15,25,8,3.825143013573989e-23,2.083254753702757
15,25,9,1.3984851401676256e-30,0.41591812691678204
15,25,10,2.0633232187132288e-29,0.6909079073701125
15,25,11,1.1324694048777087e-28,0.5291836109755828
15,25,12,1.2722950003281331e-30,0.31758074997935387
15,25,13,1.510569873415631e-28,0.4592330735497684
15,25,14,4.094270271108012e-31,0.5284378478496936
15,25,15,1.3786191727912711e-30,0.5282812259501339
15,25,16,9.125379915207106e-27,0.36886175326008536
15,25,17,1.8915144622088103e-27,1.6140867809444457
15,25,18,3.260881865572767e-30,0.4675634891139819
15,25,19,1.9777117808253274e-30,0.44625596013758934
15,25,20,1.4567348913356175e-30,0.3752898240635398
15,25,21,4.723510102538209e-30,0.3239321709023385
15,25,22,1.1373680096974347e-30,0.2958757780504108
15,25,23,7.818005457869158e-21,0.6723317701077888
15,25,24,1.7230139654465966e-30,0.37707925048568736
15,25,25,2.755281600759045e-29,0.2693184223264851
15,25,26,3.1663026952082202e-27,0.6255751226543405
15,25,27,1.1339034245809083e-25,1.0351773482113438
15,25,28,9.820701972419393e-30,0.4551903970842286
15,25,29,1.0289216530223994e-30,0.40381072804967866
15,30,0,1.4329586441955088e-29,0.341397929942037
15,30,1,4.269093351926523e-30,0.26583224870985134
15,30,2,6.988519272934262e-30,0.3536336973999985
15,30,3,1.4254963076376566e-30,0.3439074294937472
15,30,4,5.111823801645341e-29,0.4374998779099685
15,30,5,9.74921145288374e-30,0.37126871723921456
15,30,6,5.13910010547105e-30,0.3482314077494802
15,30,7,1.3291259831037598e-30,0.3846852968548272
15,30,8,7.229016564856377e-30,0.6223593789056044
15,30,9,2.2731622738272917e-30,0.21801516749427308
15,30,10,1.2594657389919216e-29,0.3318376324493266
15,30,11,1.078276817730563e-30,0.21138531749917486
15,30,12,1.653166906130153e-30,0.372224605885456
15,30,13,3.211699264187621e-28,0.4443866714020837
15,30,14,2.6627265434449793e-30,0.36378654318548875
15,30,15,1.1440537450978684e-30,0.3284487076063135
15,30,16,1.9863271074432196e-30,0.27405208458046476
15,30,17,4.912302595220009e-30,0.4921257472954086
15,30,18,6.503428878074967e-30,0.32555747405517943
15,30,19,2.2121488131891042e-30,0.4233063192601411
15,30,20,2.483473823754378e-30,0.36733994529343006
15,30,21,2.2927258702023774e-29,0.20304836619316882
15,30,22,2.2663316422911986e-30,0.3336429268418394
15,30,23,3.765424152870373e-30,0.17296905677616287
15,30,24,1.1666641626449746e-30,0.46649826931329336
15,30,25,3.3930242844983827e-28,0.4297826341995848
15,30,26,1.7683631958704348e-30,0.5256749270224577
15,30,27,9.961474568487713e-26,0.2525973564246181
15,30,28,3.577669415440274e-29,0.5409143699572856
15,30,29,1.0465340193540127e-27,0.20800779581359824
15,40,0,1.6436656517378425e-30,0.4887143945965968
15,40,1,7.872174450018014e-31,0.36422315649006076
15,40,2,2.702875763018972e-30,0.5279331162098029
15,40,3,4.302219346969983e-30,0.8699724445571649
15,40,4,3.1758616881777925e-30,0.4754653244724095
15,40,5,1.493083609152686e-30,0.3812018220185198
15,40,6,4.153229406472186e-30,0.3936770927067885
15,40,7,4.7532978190113986e-30,0.33362815475216634
15,40,8,1.8414971756252995e-30,0.4072644348395718
15,40,9,4.02319061662716e-30,0.4292777013983748
15,40,10,1.5803924332982406e-30,0.5189095031551866
15,40,11,1.3434079348784237e-27,0.4370143701047139
15,40,12,3.143939399349574e-30,0.6540400861356559
15,40,13,1.3468156496429566e-30,0.49184357706236076
15,40,14,2.775804310246435e-30,0.35608139291675556
15,40,15,6.628896794185314e-30,0.5774819439062052
15,40,16,2.759575140581732e-30,0.5178054186651474
15,40,17,2.8530572121756963e-29,0.6712087625054098
15,40,18,2.5401732013171384e-30,0.5605149164236409
15,40,19,3.217073379104439e-30,0.4798583553185097
15,40,20,7.529102129257834e-31,0.3175305921784717
15,40,21,1.3411148970075703e-30,0.5049100232677688
15,40,22,1.8024321262146673e-28,0.41865886446070816
15,40,23,9.433461658267933e-31,0.5165581136281818
15,40,24,1.5072928288249767e-26,0.5152508388259557
15,40,25,5.5240981235859246e-27,0.4445071537381855
15,40,26,9.281441587990967e-31,0.48262804914238816
15,40,27,2.2238071091191282e-30,0.4400443150772192
15,40,28,2.9448752802977093e-30,0.5728318580271311
15,40,29,2.40504995641893e-30,0.4676927606193409
15,50,0,1.2364085056977177e-30,0.6490906989017663
15,50,1,1.018226322064569e-30,0.6231736721618449
15,50,2,7.722943768277168e-30,0.33970788476936226
15,50,3,2.780015677058162e-30,0.5205844453463789
15,50,4,9.820830367749018e-31,0.6572340868143762
15,50,5,2.1996302685505872e-30,0.5344059936418487
15,50,6,1.1896597661809582e-30,0.4367542916392617
15,50,7,1.0529444191953896e-30,0.3854361975679399
15,50,8,6.664231188898339e-30,0.3949660855913061
15,50,9,3.656394947602678e-28,0.7008800606505707
15,50,10,5.858935681485223e-31,0.49547762210964535
15,50,11,5.671112573542098e-30,0.5317099628805321
15,50,12,5.4094493115311675e-30,0.3543257414324163
15,50,13,4.456653249443914e-30,0.39942202914377767
15,50,14,1.2464907489565848e-30,0.5270060856686862
15,50,15,1.3444018174459914e-30,0.40278110867547956
15,50,16,1.7291255831367855e-30,0.5499821927011245
15,50,17,2.7226486437813474e-30,0.5906288610279191
15,50,18,1.379787570290866e-30,0.4783177457171024
15,50,19,3.39214763328653e-30,0.49924333308501473
15,50,20,3.925409869397324e-29,0.4433014945143531
15,50,21,2.9058944582233117e-30,0.3785515225489175
15,50,22,6.384226654050361e-30,0.37101450959174037
15,50,23,3.7334793948594696e-31,0.877974337887046
15,50,24,7.359414861624357e-30,0.530429726341229
15,50,25,7.905885927764568e-29,0.5377177093583103
15,50,26,1.2935059087823179e-30,0.5189559119900998
15,50,27,3.875410802111087e-30,0.5919305661812377
15,50,28,3.9283321470996074e-30,0.4841877261703897
15,50,29,1.785468663659834e-30,0.6502107087933686
15,100,0,3.500210759995288e-30,0.6042430013503263
15,100,1,1.6956400811703727e-30,0.4173211628779286
15,100,2,1.2934031925186173e-30,0.5486786701617491
15,100,3,3.789459758576325e-30,0.5040106030001643
15,100,4,3.5647807712641106e-30,0.7064432897766747
15,100,5,3.1926992205933286e-27,0.6403581675997266
15,100,6,8.221923327918736e-31,0.8742888822974769
15,100,7,2.779348021344108e-30,0.4264746944220856
15,100,8,2.0237671855621074e-30,0.4943145584666022
15,100,9,1.69522921611557e-30,0.44402278907272397
15,100,10,1.956975935090758e-29,0.31844186496948945
15,100,11,9.194261159175038e-31,0.5409587084019137
15,100,12,7.596730517278343e-29,0.5206549618210796
15,100,13,5.46501881019322e-31,0.5789072042736015
15,100,14,2.3087021010677178e-30,0.5547299167506433
15,100,15,7.3859413367250495e-31,1.098285701908644
15,100,16,7.050444340412793e-30,0.5683397024687356
15,100,17,2.1904371629493788e-30,0.5603862383305998
15,100,18,5.6120057835488544e-30,0.49453287939612234
15,100,19,9.977857855881392e-31,0.3902989999643402
15,100,20,2.0046927753928964e-29,0.5818876628532959
15,100,21,1.2285378719916552e-30,0.59828279492917
15,100,22,2.6844670826338705e-30,0.4791863622982436
15,100,23,1.2550386680264236e-30,0.7077675595765454
15,100,24,2.8950065342710427e-30,0.5036418232807964
15,100,25,9.405214685750253e-31,0.6219860337862021
15,100,26,1.0941336409393513e-30,0.5511987908821244
15,100,27,4.657668977506091e-31,0.5504425170157109
15,100,28,1.8200423160448258e-30,0.6230863495042095
15,100,29,5.97808654737798e-31,0.8750300568144214
15,200,0,8.589133970648569e-31,0.6547907281139961
15,200,1,9.090389337507753e-31,0.6164475365337763
15,200,2,2.916936456571132e-30,0.4695138382935015
15,200,3,4.122928108680494e-30,0.41263033995272574
15,200,4,2.044156363906687e-30,0.7263141588971849
15,200,5,5.789294054696181e-30,0.5331324003127739
15,200,6,2.769435901896995e-30,0.46265765036633666
15,200,7,1.787262988391355e-30,0.6479394692720103
15,200,8,3.752892768698893e-30,0.6012129090608676
15,200,9,3.838301341965985e-30,0.5431477218671023
15,200,10,2.2409607251571374e-30,0.41556755338317086
15,200,11,1.310043227238123e-30,0.6782431689015681
15,200,12,3.188312825268256e-30,0.4192807704894524
15,200,13,8.541268191764065e-30,0.6353370307160336
15,200,14,2.543922344942212e-30,0.6613334678798587
15,200,15,3.713706514097094e-30,0.5264252659893018
15,200,16,2.4514263494797744e-30,0.560710627938385
15,200,17,1.0265463394243218e-30,0.6852026789715917
15,200,18,1.054279730623498e-30,0.7012669630620021
15,200,19,2.695480192032525e-30,0.5282402092737613
15,200,20,5.5352253764326164e-30,0.6701823373142566
15,200,21,8.681270459188053e-30,0.5353092728317952
15,200,22,2.3135811235934985e-30,0.507579458586179
15,200,23,5.533119693026753e-30,0.41828634803641807
15,200,24,3.208034347898781e-30,0.4845008942243313
15,200,25,1.777196794548691e-30,0.4752337614123273
15,200,26,2.2367134076531154e-29,0.5513814304568521
15,200,27,2.918438681927754e-30,0.6052580889617537
15,200,28,3.3123940718186445e-30,0.5955272145818457
15,200,29,1.957412479211486e-30,1.045108806990463
